"","male","union_both","party_close"
"1298",1,0,0.5
"1299",0,NA,0.5
"1300",1,1,1
"1301",0,0,0.5
"1302",0,0,0.5
"1303",1,1,0.5
"1304",0,0,0.5
"1305",1,1,0
"1306",0,NA,0.5
"1307",0,NA,0.5
"1308",0,0,0.5
"1309",0,0,1
"1310",0,0,0.5
"1311",1,1,NA
"1312",0,NA,0.5
"1313",1,0,NA
"1314",0,0,1
"1315",0,0,1
"1316",0,0,NA
"1317",0,NA,0.5
"1318",1,0,0.5
"1319",0,NA,1
"1320",1,NA,0.5
"1321",0,NA,NA
"1322",0,1,1
"1323",0,NA,NA
"1324",1,0,0
"1325",0,NA,NA
"1326",1,NA,0
"1327",0,NA,0.5
"1328",0,0,0.5
"1329",0,0,0.5
"1330",0,0,NA
"1331",0,0,0.5
"1332",0,0,0
"1333",1,NA,NA
"1334",0,NA,0
"1335",0,0,0.5
"1336",0,1,1
"1337",0,1,0.5
"1338",0,0,1
"1339",1,NA,0.5
"1340",0,1,0.5
"1341",0,NA,1
"1342",1,1,0.5
"1343",1,1,1
"1344",1,1,0
"1345",1,0,0.5
"1346",1,NA,0.5
"1347",0,0,NA
"1348",1,NA,NA
"1349",1,0,0.5
"1350",0,NA,NA
"1351",1,NA,0.5
"1352",1,0,0.5
"1353",0,1,0
"1354",1,0,1
"1355",0,NA,0.5
"1356",0,NA,0.5
"1357",0,0,1
"1358",1,0,0.5
"1359",0,NA,1
"1360",1,0,0.5
"1361",0,0,0.5
"1362",0,0,0
"1363",0,0,0.5
"1364",0,1,0.5
"1365",0,NA,0.5
"1366",0,0,NA
"1367",1,1,0.5
"1368",0,0,0.5
"1369",0,0,0.5
"1370",1,1,0.5
"1371",0,1,1
"1372",0,0,0
"1373",1,1,NA
"1374",1,0,0
"1375",0,0,0.5
"1376",1,0,NA
"1377",0,0,0.5
"1378",1,1,NA
"1379",0,0,NA
"1380",0,0,1
"1381",0,0,1
"1382",1,0,1
"1383",0,0,1
"1384",0,NA,0
"1385",1,1,NA
"1386",1,0,0.5
"1387",0,NA,1
"1388",0,NA,NA
"1389",0,1,NA
"1390",0,1,NA
"1391",0,0,1
"1392",0,0,0
"1393",0,1,0
"1394",1,1,0.5
"1395",0,1,NA
"1396",0,0,NA
"1397",0,NA,NA
"1398",0,NA,0.5
"1399",1,1,0
"1400",0,0,1
"1401",1,1,0.5
"1402",1,0,1
"1403",1,NA,0.5
"1404",0,NA,0.5
"1405",0,NA,0.5
"1406",0,1,1
"1407",0,1,0.5
"1408",1,1,NA
"1409",0,NA,0.5
"1410",0,1,0.5
"1411",1,0,0
"1412",0,0,1
"1413",0,NA,0.5
"1414",1,1,NA
"1415",0,NA,0.5
"1416",1,0,NA
"1417",0,1,0
"1418",0,1,0.5
"1419",1,NA,NA
"1420",1,1,NA
"1421",0,1,1
"1422",1,1,0.5
"1423",1,NA,0
"1424",1,NA,1
"1425",0,NA,1
"1426",0,NA,0.5
"1427",0,1,0.5
"1428",1,1,NA
"1429",0,NA,1
"1430",0,NA,0.5
"1431",0,0,NA
"1432",0,1,0.5
"1433",1,NA,0
"1434",0,NA,0.5
"1435",0,0,1
"1436",0,1,0.5
"1437",1,NA,NA
"1438",0,0,1
"1439",0,0,0.5
"1440",0,0,NA
"1441",1,0,0.5
"1442",1,NA,NA
"1443",0,NA,NA
"1444",0,NA,0
"1445",0,1,0.5
"1446",1,NA,0.5
"1447",1,0,NA
"1448",1,NA,0.5
"1449",0,NA,NA
"1450",1,0,NA
"1451",1,0,1
"1452",0,1,0.5
"1453",1,0,0.5
"1454",0,NA,0
"1455",0,1,NA
"1456",0,NA,1
"1457",1,1,1
"1458",1,1,NA
"1459",1,0,0
"1460",0,NA,1
"1461",0,1,0.5
"1462",0,0,1
"1463",0,NA,0.5
"1464",1,NA,0.5
"1465",0,NA,1
"1466",0,NA,1
"1467",1,NA,0.5
"1468",1,1,NA
"1469",0,NA,1
"1470",0,1,1
"1471",1,0,1
"1472",0,1,0.5
"1473",1,1,0.5
"1474",1,NA,1
"1475",0,0,0.5
"1476",0,1,1
"1477",0,0,1
"1478",0,NA,0.5
"1479",0,0,1
"1480",0,1,NA
"1481",0,1,0.5
"1482",1,1,1
"1483",0,NA,1
"1484",0,NA,NA
"1485",1,1,0.5
"1486",0,NA,0.5
"1487",0,1,NA
"1488",0,NA,0.5
"1489",1,1,0.5
"1490",1,NA,0
"1491",1,0,1
"1492",1,NA,NA
"1493",1,1,0.5
"1494",1,0,0.5
"1495",0,0,0.5
"1496",0,NA,1
"1497",1,NA,NA
"1498",1,1,0.5
"1499",0,NA,NA
"1500",0,1,0.5
"1501",1,NA,0.5
"1502",1,0,0.5
"1503",1,1,0.5
"1504",0,NA,NA
"1505",0,NA,1
"1506",1,NA,1
"1507",1,0,0.5
"1508",1,NA,0.5
"1509",0,NA,1
"1510",1,0,1
"1511",0,NA,NA
"1512",0,1,0
"1513",0,NA,NA
"1514",1,1,0.5
"1515",1,1,0.5
"1516",0,1,0.5
"1517",1,NA,0.5
"1518",0,0,0.5
"1519",0,1,0
"1520",0,0,NA
"1521",0,1,0.5
"1522",0,NA,0.5
"1523",1,0,1
"1524",1,NA,1
"1525",0,0,0.5
"1526",0,0,NA
"1527",1,NA,0.5
"1528",1,NA,0.5
"1529",0,1,0.5
"1530",1,NA,0.5
"1531",1,NA,NA
"1532",1,0,0
"1533",0,NA,0.5
"1534",1,NA,0.5
"1535",0,0,0
"1536",0,0,NA
"1537",0,NA,1
"1538",0,NA,0
"1539",0,NA,1
"1540",1,NA,0
"1541",1,0,0.5
"1542",0,0,0.5
"1543",0,NA,0
"1544",0,NA,0.5
"1545",0,NA,0.5
"1546",0,0,0.5
"1547",0,NA,0.5
"1548",0,0,0.5
"1549",1,NA,1
"1550",1,1,0.5
"1551",1,1,NA
"1552",0,0,0.5
"1553",0,1,1
"1554",1,1,0.5
"1555",0,0,1
"1556",0,NA,NA
"1557",0,0,NA
"1558",1,1,1
"1559",0,1,0
"1560",1,NA,0.5
"1561",0,NA,1
"1562",1,1,0.5
"1563",0,1,0.5
"1564",0,1,1
"1565",1,1,1
"1566",0,1,0.5
"1567",0,NA,0.5
"1568",0,NA,1
"1569",0,NA,NA
"1570",1,0,0
"1571",0,NA,0.5
"1572",1,1,0.5
"1573",0,0,NA
"1574",0,NA,1
"1575",0,1,1
"1576",1,NA,0.5
"1577",0,1,1
"1578",1,0,0.5
"1579",0,0,0
"1580",1,NA,0.5
"1581",1,0,0.5
"1582",0,NA,0.5
"1583",0,0,NA
"1584",0,0,1
"1585",0,0,1
"1586",1,NA,0
"1587",0,NA,0
"1588",1,NA,0
"1589",1,NA,0
"1590",0,0,0
"1591",1,NA,0
"1592",0,0,1
"1593",0,1,0.5
"1594",0,NA,1
"1595",0,1,0
"1596",1,NA,0
"1597",0,NA,0.5
"1598",0,NA,0.5
"1599",1,NA,0.5
"1600",0,NA,1
"1601",0,NA,1
"1602",1,1,0.5
"1603",1,1,0.5
"1604",0,NA,0.5
"1605",0,0,0.5
"1606",1,0,0.5
"1607",1,NA,1
"1608",0,0,1
"1609",1,1,0.5
"1610",0,0,1
"1611",0,NA,NA
"1612",0,0,0.5
"1613",0,NA,0.5
"1614",0,0,NA
"1615",1,1,0
"1616",0,0,NA
"1617",0,0,1
"1618",0,1,0.5
"1619",0,NA,0.5
"1620",1,1,0.5
"1621",1,0,0
"1622",1,NA,1
"1623",0,NA,1
"1624",1,1,0
"1625",1,NA,0.5
"1626",1,0,0.5
"1627",0,0,0
"1628",1,NA,0.5
"1629",0,NA,0
"1630",1,NA,1
"1631",0,0,1
"1632",0,0,0.5
"1633",0,1,0
"1634",0,1,0.5
"1635",0,NA,1
"1636",0,0,1
"1637",0,0,0.5
"1638",1,0,0.5
"1639",1,1,1
"1640",1,0,0.5
"1641",1,1,NA
"1642",1,1,0
"1643",1,1,1
"1644",0,NA,0.5
"1645",1,1,0.5
"1646",0,NA,NA
"1647",1,1,NA
"1648",0,0,1
"1649",0,0,1
"1650",0,1,0.5
"1651",0,NA,1
"1652",1,1,0.5
"1653",1,NA,0.5
"1654",1,NA,1
"1655",1,NA,1
"1656",0,1,0.5
"1657",1,NA,1
"1658",1,NA,0
"1659",0,NA,0
"1660",1,1,NA
"1661",1,NA,1
"1662",1,NA,0.5
"1663",0,NA,0
"1664",1,NA,0.5
"1665",1,NA,0.5
"1666",0,NA,0
"1667",0,NA,0
"1668",0,NA,NA
"1669",0,NA,0.5
"1670",1,NA,0.5
"1671",1,NA,NA
"1672",1,0,0.5
"1673",1,1,0.5
"1674",0,0,0.5
"1675",1,0,1
"1676",0,1,0.5
"1677",1,NA,0.5
"1678",1,1,1
"1679",0,1,1
"1680",1,1,0.5
"1681",1,NA,0.5
"1682",0,NA,0
"1683",0,NA,NA
"1684",0,NA,1
"1685",0,1,0.5
"1686",1,NA,0
"1687",0,NA,0.5
"1688",0,NA,0.5
"1689",1,0,NA
"1690",1,1,1
"1691",0,NA,0.5
"1692",1,1,0.5
"1693",0,NA,1
"1694",0,1,0
"1695",1,1,0
"1696",1,1,0.5
"1697",1,NA,1
"1698",0,1,1
"1699",0,NA,1
"1700",0,0,0.5
"1701",1,NA,NA
"1702",1,1,0.5
"1703",0,1,0.5
"1704",0,0,0.5
"1705",0,NA,1
"1706",1,NA,0
"1707",1,1,NA
"1708",0,NA,NA
"1709",0,0,0.5
"1710",1,0,0.5
"1711",1,NA,0.5
"1712",0,1,0.5
"1713",1,NA,0
"1714",0,NA,1
"1715",0,1,0
"1716",1,0,NA
"1717",0,0,0
"1718",1,NA,0
"1719",0,0,0.5
"1720",1,NA,0.5
"1721",0,NA,1
"1722",0,NA,1
"1723",0,1,0.5
"1724",1,1,0.5
"1725",0,0,0
"1726",1,0,1
"1727",1,NA,1
"1728",0,NA,1
"1729",1,NA,1
"1730",1,NA,1
"1731",1,NA,0
"1732",0,NA,0.5
"1733",0,0,0.5
"1734",1,NA,1
"1735",0,NA,0.5
"1736",0,0,0.5
"1737",0,0,0.5
"1738",0,0,0.5
"1739",0,0,0.5
"1740",0,1,0.5
"1741",0,0,0.5
"1742",1,0,0
"1743",1,NA,0.5
"1744",1,NA,0.5
"1745",0,0,1
"1746",1,NA,0.5
"1747",1,NA,1
"1748",0,1,1
"1749",1,1,0.5
"1750",1,NA,0.5
"1751",1,NA,1
"1752",0,NA,0
"1753",1,0,0.5
"1754",1,0,1
"1755",1,0,0.5
"1756",1,1,1
"1757",0,NA,0.5
"1758",1,NA,0.5
"1759",1,0,0.5
"1760",0,0,1
"1761",1,0,0.5
"1762",1,0,0.5
"1763",1,1,1
"1764",0,NA,0.5
"1765",1,NA,0
"1766",0,0,0.5
"1767",0,NA,1
"1768",0,NA,NA
"1769",1,NA,0.5
"1770",0,0,1
"1771",1,0,1
"1772",0,0,0.5
"1773",0,NA,1
"1774",1,NA,0.5
"1775",1,NA,1
"1776",0,0,NA
"1777",0,0,1
"1778",0,0,0.5
"1779",0,0,0.5
"1780",0,0,NA
"1781",1,NA,0.5
"1782",1,NA,NA
"1783",1,0,NA
"1784",0,NA,0.5
"1785",0,0,0.5
"1786",1,0,0
"1787",1,NA,0.5
"1788",1,NA,0.5
"1789",1,NA,0.5
"1790",0,NA,0.5
"1791",0,0,0.5
"1792",1,1,0.5
"1793",1,NA,NA
"1794",1,NA,1
"1795",1,NA,NA
"1796",0,1,0.5
"1797",1,NA,NA
"1798",1,0,0
"1799",1,1,0
"1800",1,1,0.5
"1801",0,1,0.5
"1802",1,NA,0.5
"1803",0,1,0
"1804",1,NA,NA
"1805",1,0,0.5
"1806",1,1,0.5
"1807",1,1,1
"1808",1,1,0.5
"1809",0,0,1
"1810",1,0,NA
"1811",1,NA,NA
"1812",0,NA,0
"1813",1,NA,0
"1814",1,NA,1
"1815",0,1,0.5
"1816",0,NA,0.5
"1817",1,0,NA
"1818",1,0,0.5
"1819",0,NA,0.5
"1820",1,0,NA
"1821",0,NA,0.5
"1822",0,0,NA
"1823",1,NA,1
"1824",0,0,NA
"1825",0,0,0.5
"1826",0,0,NA
"1827",1,0,0.5
"1828",0,NA,0.5
"1829",1,1,0.5
"1830",0,NA,1
"1831",0,1,0.5
"1832",1,0,0.5
"1833",0,0,0.5
"1834",1,0,0.5
"1835",1,NA,0.5
"1836",1,0,NA
"1837",0,0,0.5
"1838",0,NA,0.5
"1839",0,0,0
"1840",1,0,0
"1841",0,0,0
"1842",1,0,0
"1843",1,0,0.5
"1844",1,NA,0.5
"1845",0,1,1
"1846",0,NA,0.5
"1847",1,0,1
"1848",0,NA,1
"1849",0,1,1
"1850",1,NA,NA
"1851",1,0,0.5
"1852",0,0,1
"1853",0,0,0.5
"1854",1,0,1
"1855",1,NA,0.5
"1856",0,0,0.5
"1857",0,NA,0.5
"1858",1,1,1
"1859",1,0,0.5
"1860",0,0,0.5
"1861",0,0,0.5
"1862",1,1,0.5
"1863",0,0,1
"1864",0,0,0.5
"1865",0,0,0.5
"1866",0,NA,1
"1867",1,1,0
"1868",1,0,0.5
"1869",0,0,0.5
"1870",0,NA,0.5
"1871",0,NA,1
"1872",0,NA,NA
"1873",0,0,0.5
"1874",0,0,NA
"1875",0,NA,0.5
"1876",1,0,NA
"1877",1,0,0.5
"1878",1,0,1
"1879",1,0,1
"1880",0,0,0.5
"1881",0,0,0.5
"1882",1,0,0
"1883",1,0,1
"1884",1,0,NA
"1885",0,NA,0
"1886",0,0,0
"1887",1,1,0.5
"1888",0,0,0.5
"1889",1,NA,NA
"1890",1,NA,1
"1891",0,NA,0.5
"1892",0,NA,0.5
"1893",1,NA,1
"1894",0,NA,0.5
"1895",1,NA,1
"1896",1,NA,1
"1897",0,NA,NA
"1898",0,NA,NA
"1899",0,1,0.5
"1900",0,1,0.5
"1901",0,NA,NA
"1902",0,1,0.5
"1903",1,0,0.5
"1904",1,NA,1
"1905",0,NA,1
"1906",0,1,NA
"1907",1,0,1
"1908",1,0,1
"1909",1,1,1
"1910",1,0,0
"1911",1,0,1
"1912",1,0,0
"1913",0,NA,NA
"1914",1,NA,0.5
"1915",1,1,1
"1916",1,NA,0.5
"1917",0,NA,NA
"1918",0,1,1
"1919",0,0,NA
"1920",0,0,0.5
"1921",1,1,NA
"1922",1,1,0.5
"1923",1,1,0.5
"1924",0,NA,0.5
"1925",0,NA,1
"1926",0,0,NA
"1927",0,NA,0.5
"1928",0,0,0.5
"1929",0,0,0.5
"1930",1,0,1
"1931",0,NA,1
"1932",1,0,0.5
"1933",1,0,0.5
"1934",0,0,0.5
"1935",0,NA,0
"1936",1,0,0
"1937",0,NA,0.5
"1938",0,NA,NA
"1939",1,NA,0.5
"1940",0,NA,0.5
"1941",1,NA,0.5
"1942",0,NA,0.5
"1943",1,NA,NA
"1944",0,NA,NA
"1945",0,NA,0.5
"1946",1,NA,0
"1947",0,0,0
"1948",1,0,0
"1949",0,1,0.5
"1950",1,0,NA
"1951",0,NA,0.5
"1952",1,0,NA
"1953",0,0,0
"1954",0,NA,NA
"1955",1,NA,1
"1956",1,1,0.5
"1957",1,NA,1
"1958",0,NA,0
"1959",1,0,1
"1960",0,1,1
"1961",1,NA,1
"1962",0,NA,0
"1963",1,1,0
"1964",0,0,NA
"1965",0,0,0.5
"1966",0,1,0
"1967",0,NA,0.5
"1968",1,0,NA
"1969",1,NA,NA
"1970",0,NA,0.5
"1971",1,NA,0.5
"1972",1,NA,0.5
"1973",1,NA,0.5
"1974",0,NA,0.5
"1975",0,NA,1
"1976",1,0,NA
"1977",1,NA,NA
"1978",1,NA,0.5
"1979",1,0,NA
"1980",0,0,0.5
"1981",1,NA,0
"1982",1,NA,0.5
"1983",1,0,1
"1984",1,1,NA
"1985",0,1,1
"1986",0,0,0.5
"1987",0,NA,NA
"1988",0,NA,NA
"1989",0,0,0.5
"1990",0,NA,1
"1991",0,1,1
"1992",1,1,0.5
"1993",1,1,1
"1994",1,1,0
"1995",1,0,0
"1996",1,1,1
"1997",1,NA,0
"1998",1,NA,NA
"1999",0,NA,0.5
"2000",1,NA,NA
"2001",0,NA,0
"2002",1,NA,0
"2003",1,NA,NA
"2004",1,1,0.5
"2005",1,NA,0
"2006",1,1,0.5
"2007",0,0,1
"2008",1,NA,0
"2009",1,0,1
"2010",1,NA,1
"2011",1,1,0.5
"2012",1,NA,1
"2013",1,1,1
"2014",1,0,0
"2015",0,0,0.5
"2016",1,0,1
"2017",1,NA,NA
"2018",1,NA,1
"2019",1,0,NA
"2020",0,0,1
"2021",0,NA,0
"2022",1,0,0
"2023",1,NA,1
"2024",1,0,1
"2025",0,0,0
"2026",0,NA,0.5
"2027",1,1,NA
"2028",1,0,0.5
"2029",0,1,0.5
"2030",0,0,0.5
"2031",0,1,0
"2032",1,NA,0.5
"2033",1,NA,0
"2034",1,1,1
"2035",1,NA,NA
"2036",0,NA,0.5
"2037",0,0,0.5
"2038",1,NA,0.5
"2039",1,NA,1
"2040",1,0,0
"2041",0,0,1
"2042",1,NA,0.5
"2043",1,0,NA
"2044",0,1,0
"2045",1,0,NA
"2046",1,0,0.5
"2047",0,0,0
"2048",0,NA,0.5
"2049",1,0,NA
"2050",1,0,0
"2051",0,0,1
"2052",0,0,0.5
"2053",1,0,NA
"2054",0,0,0
"2055",0,NA,0.5
"2056",1,0,0.5
"2057",0,1,0.5
"2058",0,0,1
"2059",1,0,0.5
"2060",1,NA,1
"2061",1,NA,0.5
"2062",1,0,0.5
"2063",1,1,0.5
"2064",0,1,0.5
"2065",0,NA,1
"2066",0,1,NA
"2067",1,0,1
"2068",1,1,1
"2069",1,1,0
"2070",1,1,0.5
"2071",1,1,0.5
"2072",1,0,0.5
"2073",0,1,0.5
"2074",0,1,0.5
"2075",1,1,0.5
"2076",1,1,1
"2077",0,NA,0.5
"2078",0,0,0.5
"2079",0,1,0
"2080",1,1,0.5
"2081",1,0,0.5
"2082",1,0,0.5
"2083",0,NA,1
"2084",1,0,1
"2085",1,NA,1
"2086",1,0,NA
"2087",1,0,NA
"2088",0,NA,1
"2089",0,NA,1
"2090",0,NA,NA
"2091",1,NA,0.5
"2092",0,NA,NA
"2093",1,0,NA
"2094",0,NA,NA
"2095",1,NA,NA
"2096",1,NA,1
"2097",1,NA,NA
"2098",1,0,NA
"2099",1,1,0.5
"2100",1,1,NA
"2101",1,NA,NA
"2102",0,NA,1
"2103",0,NA,NA
"2104",0,NA,NA
"2105",1,NA,NA
"2106",0,0,0.5
"2107",1,0,0
"2108",1,1,0.5
"2109",1,NA,1
"2110",1,NA,NA
"2111",1,NA,0.5
"2112",0,1,0.5
"2113",0,0,NA
"2114",1,0,0.5
"2115",0,0,0.5
"2116",1,0,0.5
"2117",0,NA,0.5
"2118",1,NA,0
"2119",0,0,1
"2120",0,0,1
"2121",0,0,0
"2122",1,0,0.5
"2123",0,0,0.5
"2124",1,0,0
"2125",1,1,NA
"2126",1,1,0.5
"2127",1,0,0
"2128",0,0,1
"2129",0,0,0.5
"2130",1,0,0.5
"2131",0,0,NA
"2132",1,0,0.5
"2133",1,0,0.5
"2134",1,1,0.5
"2135",0,0,0.5
"2136",1,0,0.5
"2137",1,0,0.5
"2138",1,0,0.5
"2139",0,0,0.5
"2140",1,0,NA
"2141",1,0,0.5
"2142",1,0,0.5
"2143",0,0,0.5
"2144",0,0,0.5
"2145",1,0,1
"2146",1,0,NA
"2147",1,0,0.5
"2148",1,0,NA
"2149",0,0,0.5
"2150",0,0,0
"2151",1,0,1
"2152",1,1,0.5
"2153",0,0,NA
"2154",1,0,NA
"2155",1,0,1
"2156",0,0,1
"2157",0,1,0.5
"2158",1,1,1
"2159",0,0,1
"2160",0,0,0.5
"2161",0,0,1
"2162",0,0,0.5
"2163",1,1,NA
"2164",1,0,0.5
"2165",1,1,NA
"2166",1,0,0
"2167",1,1,0.5
"2168",1,0,0
"2169",0,0,0.5
"2170",0,0,NA
"2171",1,1,0.5
"2172",1,0,1
"2173",1,1,0
"2174",1,NA,NA
"2175",1,1,0.5
"2176",0,0,0.5
"2177",0,1,0.5
"2178",0,1,0.5
"2179",1,0,0.5
"2180",0,0,NA
"2181",1,1,1
"2182",1,0,0.5
"2183",1,1,0.5
"2184",0,0,1
"2185",0,0,0.5
"2186",0,0,1
"2187",1,1,1
"2188",1,0,0.5
"2189",0,1,0.5
"2190",0,0,0.5
"2191",0,0,NA
"2192",0,1,1
"2193",1,0,1
"2194",0,0,0.5
"2195",0,1,1
"2196",0,0,1
"2197",0,0,0.5
"2198",1,0,0.5
"2199",0,0,1
"2200",1,0,0.5
"2201",0,0,0.5
"2202",0,0,0.5
"2203",1,0,NA
"2204",1,0,1
"2205",0,0,0.5
"2206",1,0,1
"2207",1,1,0.5
"2208",0,0,0
"2209",0,0,0
"2210",0,0,0.5
"2211",1,0,1
"2212",1,0,0.5
"2213",0,0,0.5
"2214",0,0,NA
"2215",0,0,0.5
"2216",1,0,1
"2217",1,0,0.5
"2218",1,1,0.5
"2219",1,0,NA
"2220",0,0,NA
"2221",0,0,0
"2222",1,0,0.5
"2223",1,0,1
"2224",0,0,0.5
"2225",0,0,0.5
"2226",1,1,NA
"2227",1,0,NA
"2228",0,0,0.5
"2229",1,0,0.5
"2230",1,0,0.5
"2231",1,0,1
"2232",1,0,0
"2233",1,0,0.5
"2234",0,0,1
"2235",1,0,0.5
"2236",1,0,0.5
"2237",1,0,1
"2238",1,0,0
"2239",1,0,0.5
"2240",0,0,NA
"2241",1,1,0.5
"2242",1,0,0
"2243",0,0,0.5
"2244",1,0,0
"2245",0,1,1
"2246",1,0,NA
"2247",1,1,0.5
"2248",0,1,1
"2249",1,0,0.5
"2250",0,0,0.5
"2251",0,0,1
"2252",1,1,1
"2253",1,0,0.5
"2254",1,0,0.5
"2255",1,1,0.5
"2256",1,0,0
"2257",1,0,1
"2258",1,0,0.5
"2259",0,0,0
"2260",0,0,0.5
"2261",0,0,0.5
"2262",0,1,0.5
"2263",1,1,0.5
"2264",0,0,0.5
"2265",0,0,NA
"2266",0,0,0.5
"2267",0,1,0.5
"2268",1,0,1
"2269",0,0,1
"2270",0,1,0.5
"2271",0,0,0.5
"2272",1,0,NA
"2273",0,1,NA
"2274",0,0,0
"2275",0,0,0.5
"2276",1,0,1
"2277",1,1,0
"2278",1,0,0.5
"2279",1,0,1
"2280",1,0,0.5
"2281",0,1,0.5
"2282",1,1,0.5
"2283",1,1,0
"2284",1,1,NA
"2285",1,0,0
"2286",1,0,0.5
"2287",0,0,NA
"2288",1,0,NA
"2289",1,0,0.5
"2290",0,0,0.5
"2291",0,0,0.5
"2292",0,0,0.5
"2293",1,1,0
"2294",1,0,1
"2295",1,0,0.5
"2296",1,1,1
"2297",0,0,NA
"2298",0,1,0
"2299",1,1,1
"2300",1,0,1
"2301",1,0,NA
"2302",0,0,NA
"2303",1,1,0.5
"2304",1,0,1
"2305",1,0,1
"2306",1,1,0.5
"2307",0,1,1
"2308",0,1,NA
"2309",0,0,1
"2310",0,1,0
"2311",0,0,0.5
"2312",1,0,NA
"2313",0,0,1
"2314",0,0,NA
"2315",0,0,0.5
"2316",0,0,0.5
"2317",1,0,NA
"2318",1,1,0.5
"2319",1,0,0.5
"2320",1,1,0
"2321",1,0,NA
"2322",1,1,0
"2323",1,0,1
"2324",0,1,0
"2325",0,1,NA
"2326",0,0,0.5
"2327",0,0,0.5
"2328",1,1,0
"2329",1,1,1
"2330",1,1,0.5
"2331",0,0,0.5
"2332",0,1,1
"2333",0,0,1
"2334",0,1,0.5
"2335",1,0,0.5
"2336",0,0,0.5
"2337",1,0,0.5
"2338",1,0,0.5
"2339",0,0,0.5
"2340",0,0,1
"2341",1,1,1
"2342",1,0,NA
"2343",0,0,0.5
"2344",1,1,0
"2345",1,0,0.5
"2346",1,1,0.5
"2347",0,0,0.5
"2348",1,0,NA
"2349",1,1,0.5
"2350",0,0,NA
"2351",0,1,0
"2352",1,0,0.5
"2353",1,1,0.5
"2354",0,0,1
"2355",0,0,0.5
"2356",0,0,0
"2357",1,0,NA
"2358",0,1,1
"2359",0,1,0.5
"2360",0,1,0.5
"2361",0,1,0.5
"2362",1,0,0.5
"2363",1,0,0
"2364",0,0,1
"2365",0,0,1
"2366",1,0,0
"2367",1,0,1
"2368",0,1,1
"2369",1,0,1
"2370",1,1,0.5
"2371",1,0,0.5
"2372",0,0,1
"2373",1,1,1
"2374",1,0,0.5
"2375",0,1,NA
"2376",0,1,NA
"2377",0,1,0.5
"2378",0,1,0.5
"2379",0,1,0.5
"2380",1,1,0
"2381",0,1,NA
"2382",1,1,0.5
"2383",0,1,1
"2384",1,1,0.5
"2385",1,0,0
"2386",1,0,0
"2387",0,0,0.5
"2388",1,1,0
"2389",0,0,NA
"2390",0,0,1
"2391",0,0,0.5
"2392",0,0,0.5
"2393",0,0,0.5
"2394",1,0,1
"2395",1,0,1
"2396",1,1,1
"2397",1,1,0.5
"2398",0,1,1
"2399",1,1,1
"2400",0,1,0
"2401",1,0,0.5
"2402",0,0,0.5
"2403",1,0,0.5
"2404",1,1,0
"2405",1,1,1
"2406",0,1,1
"2407",0,1,0
"2408",0,1,0.5
"2409",1,1,0
"2410",1,0,1
"2411",1,0,0
"2412",1,0,0.5
"2413",1,1,0.5
"2414",0,0,0.5
"2415",0,1,0.5
"2416",0,0,1
"2417",1,0,0.5
"2418",1,1,0.5
"2419",1,1,0.5
"2420",1,0,1
"2421",1,0,0
"2422",1,1,1
"2423",1,0,0.5
"2424",1,0,1
"2425",0,1,0
"2426",0,0,0.5
"2427",0,0,0
"2428",1,0,0.5
"2429",1,1,0.5
"2430",1,0,NA
"2431",0,1,0
"2432",1,0,1
"2433",0,0,0.5
"2434",0,0,0.5
"2435",0,0,0.5
"2436",1,0,NA
"2437",1,0,NA
"2438",1,0,NA
"2439",0,0,NA
"2440",0,1,1
"2441",0,0,NA
"2442",0,1,1
"2443",0,0,0.5
"2444",1,0,1
"2445",1,0,0.5
"2446",0,0,1
"2447",1,0,0.5
"2448",1,0,0.5
"2449",1,0,0
"2450",1,0,0.5
"2451",1,0,0.5
"2452",0,0,1
"2453",1,0,0.5
"2454",1,0,0.5
"2455",1,0,1
"2456",0,0,0.5
"2457",0,0,0
"2458",1,0,NA
"2459",0,0,0
"2460",1,0,1
"2461",1,0,NA
"2462",0,0,0.5
"2463",1,0,NA
"2464",0,0,0
"2465",1,0,0.5
"2466",1,0,0
"2467",1,0,0.5
"2468",1,0,0.5
"2469",1,0,0.5
"2470",0,0,0.5
"2471",1,0,0
"2472",0,0,1
"2473",0,0,1
"2474",0,0,0.5
"2475",0,0,1
"2476",0,1,1
"2477",1,0,1
"2478",0,0,NA
"2479",0,1,0.5
"2480",0,0,0
"2481",0,1,1
"2482",0,0,0.5
"2483",0,0,1
"2484",1,0,0.5
"2485",0,1,0.5
"2486",0,0,0
"2487",1,0,NA
"2488",1,0,0.5
"2489",0,1,0.5
"2490",0,0,1
"2491",0,0,1
"2492",0,0,1
"2493",0,0,0.5
"2494",1,0,1
"2495",1,0,0.5
"2496",1,0,1
"2497",1,0,0.5
"2498",1,0,1
"2499",1,0,NA
"2500",1,0,NA
"2501",0,0,0.5
"2502",0,0,0.5
"2503",0,0,0.5
"2504",1,1,0.5
"2505",1,0,0.5
"2506",0,0,0.5
"2507",0,1,0.5
"2508",1,1,0.5
"2509",0,0,1
"2510",0,0,0
"2511",1,0,1
"2512",1,0,0.5
"2513",1,0,1
"2514",0,1,1
"2515",1,0,1
"2516",1,1,0.5
"2517",1,1,1
"2518",0,0,0
"2519",1,0,0.5
"2520",1,0,0.5
"2521",1,0,0.5
"2522",0,0,0.5
"2523",0,0,1
"2524",1,0,0
"2525",1,1,0.5
"2526",0,1,0.5
"2527",0,1,1
"2528",0,0,1
"2529",0,0,0
"2530",1,1,0.5
